filename,source_file,label,n_symbols,latin_source
history_corpus/hist_02966.png,kesultanan_cirebon.txt,ᮙ ᮞ᮪ ᮓᮥ ᮋᮤ <sp> ᮓᮤ ᮔ <sp> ᮃᮁ ᮒᮤ ᮊᮨ ᮜ᮪ ᮔ <sp> ᮔᮥ <sp> ᮏᮥ ᮓᮥ ᮜ᮪ ᮔ <sp> ᮍ ᮘ ᮜᮤ ᮊᮩ ᮔ᮪ <sp> ᮕᮨᮁ ᮓ ᮌ ᮍ ᮔ᮪ <sp> ᮄ ᮞᮣ ᮙ᮪ <sp> ᮃ ᮔᮥ <sp> ᮞ ᮆ <sp> ᮓᮤ ᮔ <sp> ᮃ ᮎ ᮛ <sp> ᮊᮧ ᮔ᮪ ᮖᮨ ᮛᮨ ᮔ᮪ ᮞᮤ <sp> ᮄ ᮞᮣ ᮙ᮪ <sp> ᮄ ᮔ᮪ ᮒᮨᮁ ᮔ ᮞᮤ ᮇ ᮔ ᮜ᮪ <sp> ᮃ ᮄ ᮎᮤ ᮞ᮪ <sp> ᮊ <sp> ᮱ ᮲ <sp> ᮓᮤ <sp> ᮞᮥ ᮛ ᮘ ᮚ <sp> ᮍ ᮏᮨ ᮜ ᮞ᮪ ᮊᮩ ᮔ᮪ <sp> ᮚᮦ ᮔ᮪ <sp> ᮕ ᮒᮥ ᮒ᮪ <sp> ᮓᮤ ᮕᮢᮨ ᮓᮤ ᮊ᮪ ᮞᮤ <sp> ᮚᮦ ᮔ᮪ <sp> ᮕ ᮙ ᮊᮦ ᮃ ᮔ᮪ <sp> ᮓᮤ ᮔᮁ <sp> ᮅ ᮃᮀ <sp> ᮙᮨ ᮃ ᮞ᮪ <sp> ᮓᮤᮁ ᮠ ᮙ᮪ <sp> ᮅ ᮃᮀ <sp> ᮕᮦ ᮛ ᮊ᮪ <sp> ᮏᮩᮀ <sp> ᮖᮥ ᮜᮥ ᮞ᮪ <sp> ᮅ ᮃᮀ <sp> ᮒ ᮙ᮪ ᮘ ᮌ <sp> ᮌᮩ ᮞ᮪ <sp> ᮜᮥ ᮙᮀ ᮞᮥᮀ <sp> ᮓᮤ ᮔ <sp> ᮏ ᮙ ᮔ᮪ <sp> ᮊᮤ <sp> ᮌᮨ ᮓᮨᮀ <sp> ᮒ ᮕ <sp> ᮠ ᮜ᮪ <sp> ᮆ ᮒ <sp> ᮊᮥ ᮞ ᮘ ᮘ᮪ <sp> ᮓᮤ ᮔ <sp> ᮝ ᮊ᮪ ᮒᮥ <sp> ᮆ ᮒ <sp> ᮕ ᮜ ᮘᮥ ᮠ ᮔ᮪ <sp> ᮙᮥ ᮃ ᮛ <sp> ᮏ ᮒᮤ <sp> ᮌᮩ ᮞ᮪ <sp> ᮜᮧ ᮘ <sp> ᮓᮤ ᮜᮧ ᮍᮧ ᮊ᮪ <sp> ᮊᮥ <sp> ᮊ ᮕ ᮜ᮪ <sp> ᮃ ᮞᮤᮀ,226,"Masduqi dina artikelna nu judulna Ngabalikeun Perdagangan Islam Anu Saé dina acara konferensi Islam Internasional AICIS ka-12 di Surabaya ngajelaskeun yén patut diprediksi yén pamakéan Dinar (uang meas) Dirham (uang pérak) jeung Fulus (uang tambaga) geus lumangsung dina jaman Ki Gedeng Tapa, hal éta kusabab dina waktu éta palabuhan Muara Jati geus loba dilongok ku kapal asing"
history_corpus/hist_02967.png,kesultanan_cirebon.txt,ᮎ᮪ ᮠᮨᮀ <sp> ᮠᮧ <sp> ᮓᮤ ᮔ <sp> ᮙᮤ ᮞᮤ <sp> ᮓᮤ ᮕᮣᮧ ᮙ ᮒᮤ ᮊ᮪ ᮔ <sp> ᮊᮥᮀ ᮞᮤ <sp> ᮍ ᮕᮥᮀ <sp> ᮓᮤ <sp> ᮕ ᮜ ᮘᮥ ᮠ ᮔ᮪ <sp> ᮙᮥ ᮃ ᮛ <sp> ᮏ ᮒᮤ <sp> ᮎᮤ ᮛᮨ ᮘᮧ ᮔ᮪ <sp> ᮓᮤ ᮔ <sp> ᮒ ᮅ ᮔ᮪ <sp> ᮱ ᮴ ᮱ ᮵ <sp> ᮊ ᮓ ᮒ ᮍ ᮔ᮪ <sp> ᮎ᮪ ᮠᮨᮀ <sp> ᮠᮧ <sp> ᮓᮤ ᮞ ᮙ᮪ ᮘᮥ ᮒ᮪ <sp> ᮊᮥ <sp> ᮊᮤ <sp> ᮌᮨ ᮓᮨᮀ <sp> ᮒ ᮕ <sp> ᮎ᮪ ᮠᮨᮀ <sp> ᮠᮧ <sp> ᮒᮥ ᮜᮥ ᮚ᮪ <sp> ᮙᮦ ᮛᮦ <sp> ᮎᮨ ᮔ᮪ ᮓᮨ ᮛ <sp> ᮙ ᮒ <sp> ᮃ ᮔᮥ <sp> ᮘᮨ ᮔ᮪ ᮒᮥ ᮊ᮪ ᮔ <sp> ᮙᮀ ᮛᮥ ᮕ <sp> ᮕᮤ ᮛᮤᮀ <sp> ᮔᮥ <sp> ᮑᮨ ᮛ ᮒ᮪ <sp> ᮃ ᮚ ᮒ᮪ <sp> ᮊᮧᮁ ᮞᮤ <sp> ᮕᮤ ᮛᮤᮀ <sp> ᮄ ᮉ <sp> ᮃ ᮚᮩ ᮔ <sp> ᮓᮤ ᮞᮤ ᮙ᮪ ᮕᮨ ᮔ᮪ <sp> ᮓᮤ <sp> ᮊᮨ ᮛ ᮒᮧ ᮔ᮪ <sp> ᮊ ᮞᮨ ᮕᮥ ᮠ ᮔ᮪ <sp> ᮊ ᮞᮥ ᮜ᮪ ᮒ ᮔ ᮔ᮪ <sp> ᮊ ᮞᮨ ᮕᮥ ᮠ ᮔ᮪ <sp> ᮎᮤ ᮛᮨ ᮘᮧ ᮔ᮪,178,"Cheng Ho dina misi diplomatikna kungsi ngapung di palabuhan Muara Jati, Cirebon dina taun 1415, kadatangan Cheng Ho disambut ku Ki Gedeng Tapa, Cheng Ho tuluy méré cendera mata anu bentukna mangrupa piring nu nyerat ayat korsi (piring ieu ayeuna disimpen di keraton Kasepuhan, kasultanan Kasepuhan Cirebon)."
history_corpus/hist_02968.png,kesultanan_cirebon.txt,ᮎ᮪ ᮠᮨᮀ <sp> ᮠᮧ <sp> ᮏᮩᮀ <sp> ᮃᮀ ᮌᮧ ᮒ <sp> ᮔ <sp> ᮒᮥ ᮜᮥ ᮚ᮪ <sp> ᮍ ᮌ ᮘᮥᮀ <sp> ᮏᮩᮀ <sp> ᮝᮁ ᮌ <sp> ᮞ ᮊᮥ ᮛᮤ ᮜᮤᮀ ᮔ <sp> ᮞᮁ ᮒ <sp> ᮍ ᮘ ᮌᮤ <sp> ᮆ ᮜ᮪ ᮙᮥ <sp> ᮕᮨ ᮙ᮪ ᮘᮥ ᮃ ᮒ ᮔ᮪ <sp> ᮊᮨ ᮛ ᮙᮤ ᮊ᮪ <sp> ᮖᮤ ᮞ᮪ ᮠᮤᮀ <sp> ᮏᮩᮀ <sp> ᮙ ᮔ ᮏᮨ ᮙᮦ ᮔ᮪ <sp> ᮕ ᮜ ᮘᮥ ᮠ ᮔ᮪,72,"Cheng Ho jeung anggota na tuluy ngagabung jeung warga sakurilingna sarta ngabagi élmu pembuatan keramik, fishing jeung manajemén palabuhan."
history_corpus/hist_02969.png,kesultanan_cirebon.txt,ᮊᮥᮀ <sp> ᮝᮥ <sp> ᮕᮤᮀ <sp> ᮕᮀ ᮜᮤ ᮙ <sp> ᮃᮀ ᮊ ᮒ ᮔ᮪ <sp> ᮘᮨᮁ ᮞᮨ ᮔ᮪ ᮏ ᮒ <sp> ᮓᮤ <sp> ᮃᮁ ᮙ ᮓ <sp> ᮎ᮪ ᮠᮨᮀ <sp> ᮠᮧ <sp> ᮒᮨ ᮛ ᮞ᮪ <sp> ᮍ ᮙᮤ ᮙᮤ ᮒᮤ ᮃ ᮔ᮪ <sp> ᮍ ᮓᮨ ᮌ᮪ ᮊᮩ ᮔ᮪ <sp> ᮠᮤ ᮏᮤ <sp> ᮙᮨᮁ ᮎᮥ ᮞᮥ ᮃᮁ <sp> ᮎᮤ ᮛᮨ ᮘᮧ ᮔ᮪ <sp> ᮕᮢ ᮞ ᮓ <sp> ᮛᮤ ᮓᮤᮀ <sp> ᮕᮢ ᮝ ᮒ <sp> ᮕᮤ ᮊᮩ ᮔ᮪ <sp> ᮕ ᮜ ᮘᮥ ᮠ ᮔ᮪ <sp> ᮙᮥ ᮃ ᮛ <sp> ᮏ ᮒᮤ <sp> ᮕᮀ ᮝ ᮍᮥ ᮔ ᮔ ᮔ <sp> ᮒᮨ ᮛ ᮞ᮪ <sp> ᮜᮥ ᮙᮀ ᮞᮥᮀ <sp> ᮓᮤ <sp> ᮘᮥ ᮊᮤ ᮒ᮪ <sp> ᮃ ᮙ᮪ ᮕ ᮛ ᮔ᮪ <sp> ᮏ ᮒᮤ,119,Kung Wu Ping (Panglima angkatan bersenjata di armada Cheng Ho) teras ngamimitian ngadegkeun hiji mercusuar (Cirebon: Prasada Riding Prawata) pikeun palabuhan Muara Jati pangwangunanana teras lumangsung di bukit Amparan Jati.
history_corpus/hist_02970.png,kesultanan_cirebon.txt,ᮓᮤ ᮔ <sp> ᮏ ᮙ ᮔ᮪ <sp> ᮏ ᮙ ᮔ᮪ <sp> ᮜ ᮊ᮪ ᮞ ᮙ ᮔ <sp> ᮎ᮪ ᮠᮨᮀ <sp> ᮠᮧ <sp> ᮆ ᮒ <sp> ᮆ ᮒ <sp> ᮕᮤ ᮞ ᮔ᮪ <sp> ᮙᮥᮀ ᮊᮤ ᮔ᮪ <sp> ᮓᮥ ᮄ ᮒ᮪ <sp> ᮈ ᮙ ᮞ᮪ <sp> ᮏᮩᮀ <sp> ᮕᮦ ᮛ ᮊ᮪ <sp> ᮓᮤ ᮕ ᮊᮦ <sp> ᮞ ᮜ ᮊᮥ <sp> ᮃ ᮜ ᮒ᮪ <sp> ᮒᮥ ᮊᮩᮁ <sp> ᮞ ᮘ ᮘ᮪ <sp> ᮓᮥ ᮄ ᮒ᮪ <sp> ᮈ ᮙ ᮞ᮪ <sp> ᮏᮩᮀ <sp> ᮕᮦ ᮛ ᮊ᮪ <sp> ᮌᮩ ᮞ᮪ <sp> ᮏ ᮓᮤ <sp> ᮞ᮪ ᮒ ᮔ᮪ ᮓᮁ <sp> ᮄ ᮔ᮪ ᮒᮨᮁ ᮔ ᮞᮤ ᮇ ᮔ ᮜ᮪ <sp> ᮓᮤ ᮔ <sp> ᮝ ᮊ᮪ ᮒᮥ <sp> ᮆ ᮒ <sp> ᮅ ᮒ ᮙ ᮔ <sp> ᮓᮤ <sp> ᮕ ᮜ ᮘᮥ ᮠ ᮔ᮪ <sp> ᮄ ᮔ᮪ ᮒᮨᮁ ᮔ ᮞᮤ ᮇ ᮔ ᮜ᮪,134,Dina jaman jaman laksamana Cheng Ho éta éta pisan mungkin duit emas jeung pérak dipaké salaku alat tukeur sabab duit emas jeung pérak geus jadi standar internasional dina waktu éta utamana di palabuhan internasional.
history_corpus/hist_02971.png,kesultanan_cirebon.txt,ᮕ ᮕ ᮔ᮪ <sp> ᮕ ᮓᮥ ᮙᮥ ᮊ ᮔ᮪ <sp> ᮝᮁ ᮌ <sp> ᮙᮥ ᮞᮣᮤ ᮙ᮪,16,Papan padumukan warga muslim
history_corpus/hist_02972.png,kesultanan_cirebon.txt,ᮎᮤ ᮔ <sp> ᮇ ᮌᮦ <sp> ᮞ ᮒᮨ ᮛᮥ ᮞ᮪ ᮔ <sp> ᮓᮤ ᮝ ᮍᮥ ᮔ᮪ <sp> ᮓᮤ <sp> ᮞ ᮘᮥ ᮓᮩ ᮛᮩ ᮔ᮪ <sp> ᮕᮢ ᮞ ᮓ <sp> ᮒᮥᮀ ᮌᮀ <sp> ᮕᮢ ᮝ ᮒ <sp> ᮘ ᮞ <sp> ᮄ ᮔ᮪ ᮓᮧ ᮔᮦ ᮞᮤ ᮃ <sp> ᮙᮨᮁ ᮎᮥ ᮞᮥ ᮃᮁ <sp> ᮘᮥ ᮊᮤ ᮒ᮪ <sp> ᮃ ᮙ᮪ ᮕ ᮛ ᮔ᮪ <sp> ᮏ ᮒᮤ <sp> ᮑ ᮆ ᮒ <sp> ᮓᮤ <sp> ᮝᮨ ᮝᮨᮀ ᮊᮧ ᮔ᮪ <sp> ᮞᮨ ᮙ᮪ ᮘᮥᮀ <sp> ᮞ ᮛᮤ ᮔ᮪ ᮓᮤ ᮜ᮪ <sp> ᮏᮩᮀ <sp> ᮒ ᮜᮀ <sp> ᮕᮤ ᮔᮥᮂ <sp> ᮊᮥ <sp> ᮙ ᮞ᮪ ᮏᮤ ᮓ᮪ ᮔ <sp> ᮕ ᮓᮥ ᮙᮥ ᮊ ᮔ᮪ <sp> ᮓᮤ <sp> ᮞ ᮛᮤ ᮔ᮪ ᮓᮤ ᮜ᮪ <sp> ᮓᮤ ᮒᮥ ᮌ ᮞ᮪ ᮊᮩ ᮔ᮪ <sp> ᮕᮤ ᮊᮩ ᮔ᮪ <sp> ᮑ ᮓᮤ ᮃ ᮊᮩ ᮔ᮪ <sp> ᮊ ᮚᮥ <sp> ᮏ ᮒᮤ <sp> ᮌᮥ ᮔ <sp> ᮕᮨᮁ ᮘ ᮄ ᮊ ᮔ᮪ <sp> ᮊ ᮕ ᮜ᮪ <sp> ᮊ ᮕ ᮜ᮪ <sp> ᮕ ᮓᮥ ᮙᮥ ᮊ ᮔ᮪ <sp> ᮓᮤ <sp> ᮒ ᮜᮀ <sp> ᮓᮤ ᮒᮥ ᮌ ᮞ᮪ ᮊᮩ ᮔ᮪ <sp> ᮕᮤ ᮊᮩ ᮔ᮪ <sp> ᮙᮤ ᮃ ᮛ <sp> ᮏᮩᮀ <sp> ᮙᮤ ᮃ ᮛ <sp> ᮕ ᮜ ᮘᮥ ᮠ ᮔ᮪ <sp> ᮕ ᮓᮥ ᮙᮥ ᮊ ᮔ᮪ <sp> ᮓᮤ <sp> ᮞᮨ ᮙ᮪ ᮘᮥᮀ <sp> ᮓᮤ ᮒᮥ ᮌ ᮞ᮪ ᮊᮩ ᮔ᮪ <sp> ᮕᮤ ᮊᮩ ᮔ᮪ <sp> ᮙᮤ ᮃ ᮛ <sp> ᮙᮨᮁ ᮎᮥ ᮞᮥ ᮃᮁ <sp> ᮒᮤ ᮜᮥ <sp> ᮕ ᮓᮥ ᮙᮥ ᮊ ᮔ᮪ <sp> ᮎᮤ ᮔ <sp> ᮞ ᮎ ᮛ <sp> ᮘ ᮘ ᮛᮨ ᮍ ᮔ᮪ <sp> ᮓᮤ ᮒᮥ ᮌ ᮞ᮪ ᮊᮩ ᮔ᮪ <sp> ᮇ ᮌᮦ <sp> ᮕᮤ ᮊᮩ ᮔ᮪ <sp> ᮑ ᮓᮤ ᮃ ᮊᮩ ᮔ᮪ <sp> ᮘ ᮠ ᮔ᮪ <sp> ᮘ ᮠ ᮔ᮪ <sp> ᮊ ᮓ ᮠ ᮛ ᮔ᮪ <sp> ᮕᮤ ᮊᮩ ᮔ᮪ <sp> ᮊ ᮕ ᮜ᮪ <sp> ᮊ ᮕ ᮜ᮪ <sp> ᮙ ᮞ᮪ ᮏᮤ ᮓ᮪ <sp> ᮓᮤ <sp> ᮝᮨ ᮝᮨᮀ ᮊᮧ ᮔ᮪ <sp> ᮒ ᮜᮀ <sp> ᮃ ᮚᮩ ᮔ <sp> ᮌᮩ ᮞ᮪ <sp> ᮛᮧ ᮘᮂ <sp> ᮖᮥᮀ ᮞᮤ ᮔ <sp> ᮏ ᮓᮤ <sp> ᮠᮤ ᮏᮤ <sp> ᮊᮣᮨ ᮔ᮪ ᮒᮨᮀ,331,"Cina ogé saterusna diwangun di sabudeureun prasada tunggang prawata (basa Indonésia: mercusuar) bukit Amparan Jati, nyaéta di wewengkon Sembung, Sarindil jeung Talang pinuh ku masjidna, padumukan di Sarindil ditugaskeun pikeun nyadiakeun kayu jati guna perbaikan kapal-kapal, padumukan di Talang ditugaskeun pikeun miara jeung miara palabuhan, padumukan di Sembung ditugaskeun pikeun miara mercusuar, tilu padumukan Cina sacara babarengan ditugaskeun ogé pikeun nyadiakeun bahan-bahan kadaharan pikeun kapal-kapal, masjid di wewengkon Talang ayeuna geus robah fungsina jadi hiji klenteng."
history_corpus/hist_02973.png,kesultanan_cirebon.txt,ᮓᮤ ᮔ <sp> ᮙᮀ ᮞ <sp> ᮓ ᮒᮀ ᮔ <sp> ᮕ ᮍᮨ ᮛ ᮔ᮪ <sp> ᮝ ᮜᮀ ᮞᮥᮀ ᮞᮀ <sp> ᮏᮩᮀ <sp> ᮑᮤ ᮙ ᮞ᮪ <sp> ᮛ ᮛ <sp> ᮞ ᮔ᮪ ᮒᮀ <sp> ᮊ <sp> ᮎᮤ ᮛᮨ ᮘᮧ ᮔ᮪ <sp> ᮕᮤ ᮊᮩ ᮔ᮪ <sp> ᮍ ᮌᮨ ᮓᮨ ᮊᮩ ᮔ᮪ <sp> ᮃ ᮌ ᮙ <sp> ᮄ ᮞᮣ ᮙ᮪ <sp> ᮕ ᮍᮨ ᮛ ᮔ᮪ <sp> ᮝ ᮜᮀ ᮞᮥᮀ ᮞᮀ <sp> ᮞ ᮒᮨ ᮛᮥ ᮞ᮪ ᮔ <sp> ᮍ ᮓᮨ ᮌ᮪ ᮊᮩ ᮔ᮪ <sp> ᮠᮤ ᮏᮤ <sp> ᮒᮨ ᮙ᮪ ᮕ ᮒ᮪ <sp> ᮒᮤᮀ ᮌ ᮜ᮪ <sp> ᮔᮥ <sp> ᮓᮤ ᮞᮨ ᮘᮥ ᮒ᮪ <sp> ᮌᮨ ᮓᮧᮀ <sp> ᮝᮤ ᮒ ᮔ <sp> ᮓᮤ ᮔ <sp> ᮱ ᮴ ᮲ ᮸ <sp> ᮙ ᮞᮨ ᮠᮤ,117,"Dina mangsa datangna pangeran Walangsungsang jeung nyimas Rara Santang ka Cirebon pikeun ngagedekeun agama Islam, pangeran Walangsungsang saterusna ngadegkeun hiji tempat tinggal nu disebut Gedong Witana dina 1428 Masehi."
history_corpus/hist_02974.png,kesultanan_cirebon.txt,ᮔᮥ <sp> ᮊᮤ ᮝ ᮛᮤ <sp> ᮏ ᮓᮤ <sp> ᮘ ᮌᮤ ᮃ ᮔ᮪ <sp> ᮒᮤ ᮔ <sp> ᮊᮧ ᮙ᮪ ᮕᮣᮨ ᮊ᮪ ᮞ᮪ <sp> ᮊ ᮛ ᮏ ᮃ ᮔ᮪ <sp> ᮊ ᮔᮧ ᮙ ᮔ᮪ <sp> ᮊ ᮞᮥ ᮜ᮪ ᮒ ᮔ ᮔ᮪ <sp> ᮊ ᮔᮧ ᮙ ᮔ᮪ <sp> ᮞᮀ ᮌᮩ ᮞ᮪ <sp> ᮙᮩ ᮔᮀ ᮊᮩ ᮔ᮪ <sp> ᮕ ᮍ ᮏ ᮛ ᮔ᮪ <sp> ᮃ ᮌ ᮙ <sp> ᮃ ᮔᮥ <sp> ᮎᮥ ᮊᮥ ᮕ᮪ <sp> ᮕ ᮍᮨ ᮛ ᮔ᮪ <sp> ᮝ ᮜᮀ ᮞᮥᮀ ᮞᮀ <sp> ᮏᮩᮀ <sp> ᮑᮤ ᮙ ᮞ᮪ <sp> ᮛ ᮛ <sp> ᮞ ᮔ᮪ ᮒᮀ <sp> ᮒᮥ ᮜᮥ ᮚ᮪ <sp> ᮍ ᮜ ᮊ᮪ ᮞ ᮔ ᮊᮩ ᮔ᮪ <sp> ᮄ ᮘ ᮓᮂ <sp> ᮠ ᮏᮤ <sp> ᮊ <sp> ᮙᮨ ᮊᮂ <sp> ᮓᮤ <sp> ᮙ ᮔ <sp> ᮑᮤ ᮙ ᮞ᮪ <sp> ᮛ ᮛ <sp> ᮞ ᮔ᮪ ᮒᮀ <sp> ᮙᮀ ᮌᮤ ᮠ ᮔ᮪ <sp> ᮕ ᮞ ᮍ ᮔ᮪ ᮑ <sp> ᮑ ᮆ ᮒ <sp> ᮠᮤ ᮏᮤ <sp> ᮕᮀ ᮌᮨ ᮓᮦ ᮔ <sp> ᮃ ᮛ ᮘ᮪ <sp> ᮞᮁ ᮒ <sp> ᮔᮤ ᮊᮂ <sp> ᮏ ᮓᮤ <sp> ᮑᮤ ᮙ ᮞ᮪ <sp> ᮒᮩ <sp> ᮙᮤ ᮜᮥ <sp> ᮓᮩ ᮄ <sp> ᮊ <sp> ᮎᮤ ᮛᮨ ᮘᮧ ᮔ᮪,189,"nu kiwari jadi bagian tina kompleks karajaan Kanoman, kasultanan Kanoman, sanggeus meunangkeun pangajaran agama anu cukup, pangeran Walangsungsang jeung nyimas Rara Santang tuluy ngalaksanakeun ibadah haji ka Mekah, di mana nyimas Rara Santang manggihan pasangannya nyaéta hiji panggedéna Arab sarta nikah jadi nyimas teu milu deui ka Cirebon."
history_corpus/hist_02975.png,kesultanan_cirebon.txt,ᮞᮀ ᮌᮩ ᮞ᮪ <sp> ᮙᮥ ᮜᮤᮂ <sp> ᮒᮤ <sp> ᮠ ᮏᮤ <sp> ᮕ ᮍᮨ ᮛ ᮔ᮪ <sp> ᮝ ᮜᮀ ᮞᮥᮀ ᮞᮀ <sp> ᮓᮤ ᮕᮨ ᮔ᮪ ᮒ <sp> ᮊᮥ <sp> ᮌᮥ ᮛᮥ <sp> ᮌᮥ ᮛᮥ ᮔ <sp> ᮕᮤ ᮊᮩ ᮔ᮪ <sp> ᮙᮥ ᮊ <sp> ᮜ ᮠ ᮔ᮪ <sp> ᮕᮤ ᮊᮩ ᮔ᮪ <sp> ᮑᮤ ᮉ ᮔ᮪ <sp> ᮊ ᮙ᮪ ᮕᮥᮀ <sp> ᮃ ᮑᮁ <sp> ᮞ ᮜ ᮊᮥ <sp> ᮎᮤ ᮊ ᮜ᮪ <sp> ᮘ ᮊ ᮜ᮪ <sp> ᮔ ᮌ ᮛ <sp> ᮃ ᮔᮥ <sp> ᮃ ᮔ᮪ ᮏᮩ ᮔ᮪ ᮔ <sp> ᮎᮤ ᮒ <sp> ᮎᮤ ᮒ <sp> ᮞᮀ ᮌᮩ ᮞ᮪ <sp> ᮙᮤ ᮜᮤᮂ <sp> ᮒᮤ <sp> ᮞ ᮘ ᮘ ᮛ ᮠ <sp> ᮒᮨ ᮙ᮪ ᮕ ᮒ᮪ <sp> ᮃ ᮠᮤᮁ ᮔ <sp> ᮓᮤ ᮕᮥ ᮒᮥ ᮞ᮪ ᮊᮩ ᮔ᮪ <sp> ᮊ ᮙ᮪ ᮕᮥᮀ <sp> ᮃ ᮑᮁ <sp> ᮆ ᮒ <sp> ᮘ ᮊ ᮜ᮪ <sp> ᮓᮤ ᮝ ᮍᮥ ᮔ᮪ <sp> ᮓᮤ <sp> ᮝᮨ ᮝᮨᮀ ᮊᮧ ᮔ᮪ <sp> ᮊᮨ ᮘᮧ ᮔ᮪ <sp> ᮕᮨ ᮞᮤ ᮞᮤᮁ,157,"Sanggeus mulih ti haji pangeran Walangsungsang dipenta ku guru-guruna pikeun muka lahan pikeun nyieun kampung anyar salaku cikal-bakal nagara anu anjeunna cita-cita, sanggeus milih ti sababaraha tempat ahirna diputuskeun kampung anyar éta bakal diwangun di wewengkon Kebon Pesisir."
